leagues,outcomes,edge_min,sel_n,sel_roi,hld_n,hld_roi,hld_win,hld_per_season
B1+F1+G1+I1,home,0.12,1416,0.06275986039468434,456,0.016032538592191736,0.6052631578947368,65.14285714285714
E0+F1+SP1,home+draw,0.1,2577,0.03204754858384793,983,0.016029094047466518,0.44659206510681587,140.42857142857142
G1+N1,draw,0.08,558,-0.05148049411187135,342,0.016026506620345687,0.2631578947368421,48.857142857142854
G1+N1,draw,0.05,558,-0.05148049411187135,342,0.016026506620345687,0.2631578947368421,48.857142857142854
F1+G1+N1+SP1,away,0.12,753,-0.014907666068794718,428,0.016026161672869996,0.4953271028037383,61.142857142857146
B1+D1+P1,home+draw,0.08,2699,0.05834112921830967,1556,0.016025996350778626,0.4402313624678663,222.28571428571428
B1+D1+P1,home+draw,0.05,2699,0.05834112921830967,1556,0.016025996350778626,0.4402313624678663,222.28571428571428
B1+F1+P1+SC0,home+draw,0.1,2408,0.04535515854395859,1270,0.016022773383140253,0.47401574803149604,181.42857142857142
E0+F1+SC0,all,0.1,3079,0.012330922462915122,1435,0.016017244328866035,0.44878048780487806,205.0
F1+P1+SC0+SP1,home+draw,0.1,2672,0.031541068534887584,1444,0.01601345718530962,0.4660664819944598,206.28571428571428
B1+E0+E1+G1,away,0.05,1530,-0.03742574870333547,1271,0.016011115526458775,0.4051927616050354,181.57142857142858
B1+E0+E1+G1,away,0.08,1530,-0.03742574870333547,1271,0.016011115526458775,0.4051927616050354,181.57142857142858
G1+N1+SC0,draw,0.1,480,-0.09489296944925003,336,0.015996104137280736,0.26785714285714285,48.0
G1+I1+SP1,home,0.1,1896,0.05607933382596008,556,0.015989093207207237,0.6151079136690647,79.42857142857143
E0+E1+SP1,all,0.12,2247,0.02655592757579432,1007,0.01598476842776349,0.47368421052631576,143.85714285714286
B1+E0+T1,draw+away,0.12,912,-0.04694422164022811,648,0.015982535036627853,0.4074074074074074,92.57142857142857
F1+G1+SC0+SP1,all,0.1,3927,0.018256052304301294,1922,0.015978766450262295,0.463579604578564,274.57142857142856
D1+E0+I1+SP1,home,0.1,2572,0.037927459748773505,771,0.015974951429926235,0.556420233463035,110.14285714285714
B1+P1+SC0,draw+away,0.1,1288,-0.008382633713792446,880,0.01596767657304008,0.39204545454545453,125.71428571428571
D1+G1+N1+SP1,all,0.05,5843,0.008083936353214196,2978,0.015955499280223936,0.428811282740094,425.42857142857144
D1+G1+N1+SP1,all,0.08,5843,0.008083936353214196,2978,0.015955499280223936,0.428811282740094,425.42857142857144
E1+F1+I1+SP1,away,0.05,2167,-0.010857996969677694,1151,0.015947684048075377,0.4578627280625543,164.42857142857142
E1+F1+I1+SP1,away,0.08,2167,-0.010857996969677694,1151,0.015947684048075377,0.4578627280625543,164.42857142857142
B1+E0+F1+SP1,home,0.08,3259,0.051894784583945947,1337,0.015913930837222357,0.5198204936424832,191.0
B1+E0+F1+SP1,home,0.05,3259,0.051894784583945947,1337,0.015913930837222357,0.5198204936424832,191.0
E0+SP1+T1,draw+away,0.12,1031,-0.04088591928730167,678,0.015901967508613987,0.4144542772861357,96.85714285714286
B1+I1+T1,home,0.12,1171,0.020827168273108966,428,0.015901061363843973,0.6004672897196262,61.142857142857146
D1+T1,home,0.05,1445,0.015808942409788796,683,0.015889024275892213,0.5285505124450952,97.57142857142857
D1+T1,home,0.08,1445,0.015808942409788796,683,0.015889024275892213,0.5285505124450952,97.57142857142857
B1+N1+P1,home+draw,0.05,2634,0.05134019573206497,1575,0.01588824932223521,0.46095238095238095,225.0
B1+N1+P1,home+draw,0.08,2634,0.05134019573206497,1575,0.01588824932223521,0.46095238095238095,225.0
B1+P1+SP1+T1,draw+away,0.1,1855,-0.020887580515060945,1363,0.015887688014032942,0.3873807776962582,194.71428571428572
E1+SC0+SP1,draw,0.05,888,-0.07596895204552241,608,0.01587512871423134,0.26973684210526316,86.85714285714286
E1+SC0+SP1,draw,0.08,888,-0.07596895204552241,608,0.01587512871423134,0.26973684210526316,86.85714285714286
B1+D1+G1+N1,away,0.05,1395,-0.086393767863135,1009,0.015874072156867584,0.3904856293359762,144.14285714285714
B1+D1+G1+N1,away,0.08,1395,-0.086393767863135,1009,0.015874072156867584,0.3904856293359762,144.14285714285714
D1+I1+P1+SP1,home+draw,0.1,3016,0.02554744986405684,1482,0.015854361431729865,0.45614035087719296,211.71428571428572
E1+I1+N1,away,0.1,870,-0.03653015269265759,505,0.015851181820677778,0.4752475247524752,72.14285714285714
B1+D1+I1+P1,home+draw,0.1,2752,0.036772305969796304,1308,0.01584779015127057,0.4625382262996942,186.85714285714286
B1+E0+E1,all,0.12,2016,0.032913414011119586,956,0.015844885764205924,0.4665271966527197,136.57142857142858
B1+D1+N1+T1,draw,0.12,457,-0.07819763722485301,283,0.015837241371498695,0.254416961130742,40.42857142857143
D1+N1+P1+SP1,all,0.1,4085,0.024787059854802874,2222,0.01583641507590599,0.45589558955895587,317.42857142857144
D1+I1+N1+SC0,all,0.15,1404,-0.05845493589793275,548,0.015828918597840528,0.46715328467153283,78.28571428571429
B1+F1+SC0+T1,draw+away,0.1,1885,-0.02329361842615518,1114,0.015827260032817227,0.3779174147217235,159.14285714285714
E0+I1+N1+SC0,away,0.05,1725,-0.009167934839687452,1133,0.01581397774546061,0.4563106796116505,161.85714285714286
E0+I1+N1+SC0,away,0.08,1725,-0.009167934839687452,1133,0.01581397774546061,0.4563106796116505,161.85714285714286
E0+E1+P1+SP1,away,0.12,828,0.06744165774868985,570,0.0158106714394782,0.48771929824561405,81.42857142857143
D1+F1+I1+SP1,draw+away,0.15,774,-0.02785414573829692,393,0.015789965852561212,0.43256997455470736,56.142857142857146
G1+N1+SP1+T1,away,0.05,1624,-0.059228431564605465,959,0.015788529152933488,0.4337851929092805,137.0
G1+N1+SP1+T1,away,0.08,1624,-0.059228431564605465,959,0.015788529152933488,0.4337851929092805,137.0
B1+E0+SP1+T1,home,0.08,3378,0.04137967651146995,1544,0.015781635229676072,0.5310880829015544,220.57142857142858
B1+E0+SP1+T1,home,0.05,3378,0.04137967651146995,1544,0.015781635229676072,0.5310880829015544,220.57142857142858
B1+I1+SC0+SP1,draw,0.08,1079,-0.120590669156566,966,0.015770914459242287,0.2743271221532091,138.0
B1+I1+SC0+SP1,draw,0.05,1079,-0.120590669156566,966,0.015770914459242287,0.2743271221532091,138.0
B1+D1+N1+T1,home+draw,0.05,3815,0.016386809503615773,2126,0.015766449937289345,0.4205079962370649,303.7142857142857
B1+D1+N1+T1,home+draw,0.08,3815,0.016386809503615773,2126,0.015766449937289345,0.4205079962370649,303.7142857142857
F1+I1+SC0+T1,home,0.08,2808,0.0009641774256452357,1147,0.01575561537489935,0.5326939843068875,163.85714285714286
F1+I1+SC0+T1,home,0.05,2808,0.0009641774256452357,1147,0.01575561537489935,0.5326939843068875,163.85714285714286
D1+F1+N1+T1,away,0.12,804,-0.02957494587781542,457,0.015737946506447546,0.4485776805251641,65.28571428571429
B1+D1+P1,draw+away,0.1,1341,-0.021465494516642813,981,0.015730859076265383,0.36493374108053006,140.14285714285714
E0+G1+SP1+T1,draw+away,0.1,1902,-0.03641667381577825,1361,0.01572488264521097,0.3923585598824394,194.42857142857142
B1+E0+F1,home,0.1,1613,0.05810071200198159,613,0.01572468377241766,0.5203915171288744,87.57142857142857
E0+G1+SC0,draw+away,0.1,1335,-0.031139927785793838,878,0.015723302997854977,0.39977220956719817,125.42857142857143
D1+F1+I1+SP1,home+draw,0.05,4566,0.014715893397075129,2020,0.01571609837466741,0.4064356435643564,288.57142857142856
D1+F1+I1+SP1,home+draw,0.08,4566,0.014715893397075129,2020,0.01571609837466741,0.4064356435643564,288.57142857142856
D1+E0+P1+SP1,all,0.1,4530,0.03508281125382571,2385,0.01571458649880696,0.46037735849056605,340.7142857142857
E0+N1+P1,draw+away,0.12,923,-0.022118532406657832,625,0.015711057152988567,0.4112,89.28571428571429
B1+E1+SP1+T1,draw,0.1,724,0.0005400276793531199,495,0.015705683855188984,0.2767676767676768,70.71428571428571
B1+F1+G1+SC0,home+draw,0.15,849,0.06876259045616477,433,0.015695117396149164,0.5219399538106235,61.857142857142854
B1+E1+F1+I1,home,0.08,2932,0.039068282975129924,1000,0.01569230453287936,0.521,142.85714285714286
B1+E1+F1+I1,home,0.05,2932,0.039068282975129924,1000,0.01569230453287936,0.521,142.85714285714286
B1+D1+E0,home,0.05,2238,0.05252980395002153,889,0.015683186597131415,0.5106861642294713,127.0
B1+D1+E0,home,0.08,2238,0.05252980395002153,889,0.015683186597131415,0.5106861642294713,127.0
D1+E0+E1+SP1,all,0.12,2940,0.01778816307514664,1281,0.01567545122176247,0.45120999219359875,183.0
B1+E0+E1+I1,draw+away,0.1,1987,-0.008967844679779246,1263,0.01566830751582229,0.3990498812351544,180.42857142857142
B1+D1+E0+T1,draw+away,0.05,3003,-0.027056656448908915,2094,0.015652997048109893,0.34813753581661894,299.14285714285717
B1+D1+E0+T1,draw+away,0.08,3003,-0.027056656448908915,2094,0.015652997048109893,0.34813753581661894,299.14285714285717
B1+F1+N1+P1,home+draw,0.12,1731,0.07176206109168844,858,0.015651768395406572,0.4976689976689977,122.57142857142857
B1+D1+F1+T1,draw+away,0.1,1938,-0.03226615720583931,1215,0.015641079430787366,0.35720164609053495,173.57142857142858
E0+E1+I1+N1,away,0.05,1844,-0.023794264500671403,1280,0.015637545925454334,0.43203125,182.85714285714286
E0+E1+I1+N1,away,0.08,1844,-0.023794264500671403,1280,0.015637545925454334,0.43203125,182.85714285714286
D1+E1+SP1+T1,all,0.1,4333,0.0054398771488819424,2152,0.015635189151041028,0.43773234200743494,307.42857142857144
B1+E1+G1+P1,all,0.2,490,0.06464464474861636,312,0.01563239506159244,0.5544871794871795,44.57142857142857
B1+D1+E1+I1,home,0.1,1991,0.035222409691244044,622,0.015622351378472303,0.5643086816720257,88.85714285714286
B1+G1+SP1,home,0.12,1189,0.09011668566253499,436,0.015619221882038074,0.6238532110091743,62.285714285714285
B1+E1+G1+N1,draw+away,0.05,2691,-0.03802287718439527,1725,0.015617379215864695,0.33797101449275363,246.42857142857142
B1+E1+G1+N1,draw+away,0.08,2691,-0.03802287718439527,1725,0.015617379215864695,0.33797101449275363,246.42857142857142
B1+E0+SC0+T1,draw+away,0.05,2901,-0.018288426124848725,1915,0.015611474153424761,0.3608355091383812,273.57142857142856
B1+E0+SC0+T1,draw+away,0.08,2901,-0.018288426124848725,1915,0.015611474153424761,0.3608355091383812,273.57142857142856
E0+SC0+T1,draw+away,0.12,964,-0.024704490459383145,637,0.01560993798926832,0.40816326530612246,91.0
F1+I1+N1+SP1,home+draw,0.08,4501,0.00984269593535593,2039,0.015609228296313489,0.42275625306522807,291.2857142857143
F1+I1+N1+SP1,home+draw,0.05,4501,0.00984269593535593,2039,0.015609228296313489,0.42275625306522807,291.2857142857143
E1+F1+I1+SP1,draw+away,0.1,2211,-0.013974019910677322,1244,0.015608855839875035,0.40112540192926044,177.71428571428572
G1+N1+SC0+SP1,draw,0.12,367,-0.2019579925236585,321,0.015603011383697393,0.2772585669781931,45.857142857142854
E0+SC0+SP1,all,0.15,1171,-0.007384638135933701,501,0.015582886656445747,0.500998003992016,71.57142857142857
B1+E0+P1+SP1,home+draw,0.08,4466,0.04915942978735256,2313,0.015581745580897113,0.4561175961954172,330.42857142857144
B1+E0+P1+SP1,home+draw,0.05,4466,0.04915942978735256,2313,0.015581745580897113,0.4561175961954172,330.42857142857144
B1+E1+I1+T1,home,0.08,3051,0.027479679443895583,1207,0.015580035488204597,0.5352112676056338,172.42857142857142
B1+E1+I1+T1,home,0.05,3051,0.027479679443895583,1207,0.015580035488204597,0.5352112676056338,172.42857142857142
B1+D1+E0+E1,all,0.12,2709,0.022246401176650634,1230,0.015544761175076777,0.44471544715447153,175.71428571428572
B1+E0+F1+SC0,all,0.08,5781,0.01448846555486592,2982,0.015531526505372775,0.42052313883299797,426.0
B1+E0+F1+SC0,all,0.05,5781,0.01448846555486592,2982,0.015531526505372775,0.42052313883299797,426.0
D1+E0+G1,draw+away,0.1,1388,-0.043281240927044586,979,0.015499669400461427,0.3718079673135853,139.85714285714286
B1+N1+T1,draw+away,0.1,1250,-0.05578160202619515,854,0.015497767020455305,0.35362997658079626,122.0
I1+N1+SP1,draw+away,0.08,2366,-0.07775043283322505,1482,0.015492038014807481,0.37449392712550605,211.71428571428572
I1+N1+SP1,draw+away,0.05,2366,-0.07775043283322505,1482,0.015492038014807481,0.37449392712550605,211.71428571428572
D1+I1+T1,home,0.1,1669,0.00688059107699672,583,0.01546782535550199,0.5626072041166381,83.28571428571429
D1+F1+N1+T1,all,0.18,805,-0.021141751896030223,337,0.015457752545593232,0.4688427299703264,48.142857142857146
B1+I1+N1+SC0,all,0.05,5373,-0.015125739218968908,2800,0.015455220950228128,0.42892857142857144,400.0
B1+I1+N1+SC0,all,0.08,5373,-0.015125739218968908,2800,0.015455220950228128,0.42892857142857144,400.0
B1+D1+E1+SP1,draw,0.12,490,-0.09310084825892495,288,0.015445741560526154,0.2638888888888889,41.142857142857146
B1+I1+N1+SC0,home,0.1,1848,0.013407473786024839,704,0.015431900654681802,0.5667613636363636,100.57142857142857
E0+I1+N1+T1,away,0.1,1143,-0.023752482183680406,869,0.015428163042490664,0.46490218642117376,124.14285714285714
D1+N1+P1+T1,draw,0.12,447,-0.08900811719271665,328,0.01542461122496843,0.2530487804878049,46.857142857142854
D1+G1+SC0+T1,away,0.08,1579,-0.024829280893722258,931,0.015418900949614388,0.42320085929108486,133.0
D1+G1+SC0+T1,away,0.05,1579,-0.024829280893722258,931,0.015418900949614388,0.42320085929108486,133.0
E1+F1+N1+SP1,all,0.08,6474,0.008824559038863729,3016,0.01541796858081101,0.42009283819628646,430.85714285714283
E1+F1+N1+SP1,all,0.05,6474,0.008824559038863729,3016,0.01541796858081101,0.42009283819628646,430.85714285714283
B1+E0+G1,draw,0.05,1009,0.016059439662771898,505,0.015412528202783084,0.2811881188118812,72.14285714285714
B1+E0+G1,draw,0.08,1009,0.016059439662771898,505,0.015412528202783084,0.2811881188118812,72.14285714285714
D1+SC0+SP1,draw,0.05,807,-0.18512917583786284,709,0.015392066685427131,0.25952045133991536,101.28571428571429
D1+SC0+SP1,draw,0.08,807,-0.18512917583786284,709,0.015392066685427131,0.25952045133991536,101.28571428571429
D1+I1+SC0+SP1,all,0.18,829,-0.06272310026046478,292,0.015387441423246237,0.4965753424657534,41.714285714285715
B1+D1+I1+SC0,draw+away,0.1,1911,-0.06085127729243776,1199,0.015385748649617378,0.37281067556296915,171.28571428571428
E0+F1+G1+SP1,draw+away,0.05,3129,-0.014865937114108932,1952,0.015384173243977879,0.38063524590163933,278.85714285714283
E0+F1+G1+SP1,draw+away,0.08,3129,-0.014865937114108932,1952,0.015384173243977879,0.38063524590163933,278.85714285714283
B1+F1+P1+SC0,home+draw,0.15,913,0.07144897309809989,461,0.015376891956270611,0.5379609544468547,65.85714285714286
B1+D1+G1+N1,away,0.1,927,-0.09068810360971429,685,0.015358040930585007,0.4,97.85714285714286
B1+D1+P1+SC0,home+draw,0.12,1728,0.03733452698223978,892,0.015352874543028396,0.48878923766816146,127.42857142857143
E0+G1+I1+SP1,away,0.1,1183,-0.018552601523312756,862,0.015345279141595303,0.4918793503480278,123.14285714285714
D1+G1+SC0,away,0.1,808,-0.031230809247031453,465,0.015340044168058724,0.432258064516129,66.42857142857143
E1+F1+SP1+T1,draw+away,0.05,3418,-0.007143433902652139,1939,0.015321514896924852,0.3543063434760186,277.0
E1+F1+SP1+T1,draw+away,0.08,3418,-0.007143433902652139,1939,0.015321514896924852,0.3543063434760186,277.0
D1+E0+P1+SP1,away,0.08,1973,0.013637222977469252,1246,0.015319203458907818,0.44141252006420545,178.0
D1+E0+P1+SP1,away,0.05,1973,0.013637222977469252,1246,0.015319203458907818,0.44141252006420545,178.0
B1+E0+G1+SP1,all,0.05,6160,0.030337121362480717,3311,0.01531182330444622,0.4409543944427665,473.0
B1+E0+G1+SP1,all,0.08,6160,0.030337121362480717,3311,0.01531182330444622,0.4409543944427665,473.0
E1+P1+SC0+SP1,draw+away,0.15,691,0.012611986800973248,396,0.015310319111272718,0.44696969696969696,56.57142857142857
F1+N1+SP1+T1,all,0.08,6196,-0.0007102427053714964,3334,0.01530656677045114,0.4310137972405519,476.2857142857143
F1+N1+SP1+T1,all,0.05,6196,-0.0007102427053714964,3334,0.01530656677045114,0.4310137972405519,476.2857142857143
E0+I1+P1+SC0,draw,0.1,800,-0.07886564016470116,478,0.015304614308393876,0.27405857740585776,68.28571428571429
B1+F1+P1+SP1,home,0.12,1421,0.09504872043567934,655,0.015300936617798867,0.5908396946564886,93.57142857142857
D1+F1+I1+SC0,away,0.12,860,0.023633550189116163,481,0.015289089815139984,0.5051975051975052,68.71428571428571
B1+E0+I1+N1,draw,0.05,1384,-0.04522356788528153,733,0.0152672114827855,0.2592087312414734,104.71428571428571
B1+E0+I1+N1,draw,0.08,1384,-0.04522356788528153,733,0.0152672114827855,0.2592087312414734,104.71428571428571
B1+E1+I1+P1,draw+away,0.15,679,-0.0160121001688156,418,0.015265821297896028,0.45933014354066987,59.714285714285715
D1+F1+I1+N1,home,0.05,2840,0.02732443341020653,991,0.015265486455053089,0.5307769929364279,141.57142857142858
D1+F1+I1+N1,home,0.08,2840,0.02732443341020653,991,0.015265486455053089,0.5307769929364279,141.57142857142858
B1+D1+I1+P1,home,0.05,2803,0.06548138509700953,1104,0.015248637447061585,0.5697463768115942,157.71428571428572
B1+D1+I1+P1,home,0.08,2803,0.06548138509700953,1104,0.015248637447061585,0.5697463768115942,157.71428571428572
B1+E1+F1+SC0,home+draw,0.15,804,0.06260963021974228,432,0.015241891363544298,0.4861111111111111,61.714285714285715
D1+I1+N1+T1,home,0.05,2959,0.016533074334972007,1198,0.015240249344713151,0.5434056761268782,171.14285714285714
D1+I1+N1+T1,home,0.08,2959,0.016533074334972007,1198,0.015240249344713151,0.5434056761268782,171.14285714285714
D1+E1+G1+T1,away,0.08,1698,-0.04191633180498639,1078,0.01522374253417678,0.39888682745825604,154.0
D1+E1+G1+T1,away,0.05,1698,-0.04191633180498639,1078,0.01522374253417678,0.39888682745825604,154.0
B1+G1+SC0+SP1,home,0.05,2819,0.05401375351938137,1131,0.01521483910886388,0.5641025641025641,161.57142857142858
B1+G1+SC0+SP1,home,0.08,2819,0.05401375351938137,1131,0.01521483910886388,0.5641025641025641,161.57142857142858
E0+E1+T1,draw+away,0.12,974,0.009918385767752754,637,0.015210716492338967,0.3987441130298273,91.0
B1+E0+I1,home+draw,0.08,3543,0.031235911532828904,1452,0.015203631922943188,0.424931129476584,207.42857142857142
B1+E0+I1,home+draw,0.05,3543,0.031235911532828904,1452,0.015203631922943188,0.424931129476584,207.42857142857142
E0+E1+F1+SP1,all,0.12,2867,0.040083225018662516,1288,0.01520140928765342,0.468944099378882,184.0
B1+I1+P1+SP1,all,0.1,4207,0.03188264715341648,2310,0.015182120314975877,0.48138528138528136,330.0
D1+E0+G1+N1,draw+away,0.08,2838,-0.04387460681576737,1835,0.015166889989660077,0.35095367847411446,262.14285714285717
D1+E0+G1+N1,draw+away,0.05,2838,-0.04387460681576737,1835,0.015166889989660077,0.35095367847411446,262.14285714285717
I1+P1+SP1,home+draw,0.1,2339,0.036516116703876854,1213,0.015165797772390265,0.4740313272877164,173.28571428571428
B1+D1+I1+P1,home+draw,0.12,1962,0.03829489075638175,825,0.015124371082330975,0.49696969696969695,117.85714285714286
E0+G1+N1+SC0,draw+away,0.05,2736,-0.03502458351294721,1656,0.015092091871251614,0.36594202898550726,236.57142857142858
E0+G1+N1+SC0,draw+away,0.08,2736,-0.03502458351294721,1656,0.015092091871251614,0.36594202898550726,236.57142857142858
B1+E0+F1,all,0.08,4599,0.03027100126182737,2441,0.01509155253432372,0.4182712003277345,348.7142857142857
B1+E0+F1,all,0.05,4599,0.03027100126182737,2441,0.01509155253432372,0.4182712003277345,348.7142857142857
B1+D1+G1+SC0,all,0.18,692,-0.010948925985213404,351,0.015087527616951776,0.5071225071225072,50.142857142857146
B1+E0+N1,home+draw,0.12,1539,0.030743194835906092,537,0.015085628705652741,0.4860335195530726,76.71428571428571
D1+E1+N1+T1,draw+away,0.05,3127,-0.03369838449957854,1822,0.015085511813150796,0.3227222832052689,260.2857142857143
D1+E1+N1+T1,draw+away,0.08,3127,-0.03369838449957854,1822,0.015085511813150796,0.3227222832052689,260.2857142857143
