leagues,outcomes,edge_min,model_prob_min,n_bets,roi,win_rate
D1+E1,away,0.08,0.45,553,-0.019762303564319267,0.4448462929475588
E1,away,0.2,0.45,39,-0.02002644672914125,0.46153846153846156
E1,away,0.2,0.4,39,-0.02002644672914125,0.46153846153846156
E1,away,0.2,0.35,39,-0.02002644672914125,0.46153846153846156
E1,away,0.2,0.0,39,-0.02002644672914125,0.46153846153846156
E0+E1,away,0.1,0.0,929,-0.020051000987172857,0.38966630785791173
D1+E0+E1+N1,draw+away,0.1,0.35,2215,-0.020228526069568924,0.36027088036117383
E0+E1,away,0.08,0.35,1170,-0.020438896291744037,0.4222222222222222
N1,all,0.1,0.45,761,-0.02047747426022468,0.533508541392904
N1,all,0.08,0.45,1045,-0.020534473701833453,0.5425837320574163
T1,draw+away,0.1,0.4,652,-0.020639147966281406,0.3941717791411043
T1,draw+away,0.15,0.45,255,-0.02076771078145653,0.43137254901960786
E0,draw+away,0.1,0.45,435,-0.020783749593753738,0.4804597701149425
N1,draw,0.1,0.0,219,-0.020815528647646936,0.2009132420091324
B1+D1+E0+E1,away,0.1,0.4,1186,-0.02096967511902226,0.4477234401349072
D1+E0,draw+away,0.1,0.35,1339,-0.021027714523968042,0.3577296489917849
D1+E0+E1,away,0.1,0.45,743,-0.02106055540585489,0.48183041722745623
E1,draw+away,0.08,0.45,420,-0.021121818402011744,0.38571428571428573
T1,away,0.1,0.35,444,-0.021547010339510106,0.4436936936936937
T1,away,0.08,0.4,526,-0.022061336880790126,0.4524714828897338
D1+E0+E1+N1,draw+away,0.15,0.0,1002,-0.022140945289091177,0.3373253493013972
T1,all,0.2,0.45,249,-0.022253901767333814,0.5140562248995983
N1,all,0.2,0.35,129,-0.022455169161686137,0.4186046511627907
D1,home,0.15,0.45,140,-0.022574438358006224,0.55
D1+E0+E1,draw+away,0.1,0.0,2447,-0.02267877066481719,0.3101757253780139
E0,draw+away,0.1,0.35,761,-0.023274878591220283,0.3915900131406045
E0,away,0.1,0.4,467,-0.02340666576632231,0.47109207708779444
D1+E0+E1,away,0.1,0.4,924,-0.023850279529609077,0.44372294372294374
D1+E1,away,0.1,0.4,457,-0.024353954749118053,0.41575492341356673
E1,draw+away,0.15,0.45,200,-0.024440708817507997,0.355
D1+E0+E1,away,0.15,0.45,284,-0.025095845982084013,0.4859154929577465
E1,draw+away,0.15,0.35,235,-0.025196991526469217,0.3404255319148936
E0+E1,draw+away,0.15,0.45,411,-0.026235637642032586,0.39416058394160586
T1,draw+away,0.08,0.4,766,-0.026576476923403015,0.3968668407310705
N1,all,0.08,0.0,1880,-0.026794922524937793,0.3893617021276596
N1,draw+away,0.08,0.4,390,-0.02685497346718166,0.4512820512820513
B1+D1+E0+E1,away,0.08,0.0,2851,-0.027028888830706983,0.3426867765696247
D1+E0+E1+N1,draw+away,0.08,0.0,4800,-0.027273860077631995,0.300625
D1,home,0.1,0.45,398,-0.027356095008100986,0.5477386934673367
D1+E0+SP1,away,0.1,0.35,1258,-0.027444366402226934,0.417329093799682
D1+E0+SP1,away,0.15,0.35,459,-0.027446785654737023,0.41830065359477125
E0,draw+away,0.15,0.45,211,-0.02771065601613221,0.4312796208530806
E1,away,0.08,0.35,480,-0.027853138908906235,0.3645833333333333
N1,draw,0.08,0.35,90,-0.027908572794536603,0.26666666666666666
D1,home,0.08,0.45,594,-0.028152086483592957,0.5420875420875421
D1+E1,away,0.1,0.45,383,-0.028342863257803934,0.4386422976501306
D1+E0+SP1,away,0.08,0.0,2340,-0.028515838357767876,0.35555555555555557
B1+D1+E0+E1,away,0.08,0.35,2040,-0.02898171260777658,0.4117647058823529
D1+E0+SP1,draw,0.1,0.0,1085,-0.028987204623599987,0.23870967741935484
D1+E0+E1+N1,away,0.15,0.45,375,-0.029385249430260107,0.49066666666666664
N1,away,0.15,0.4,96,-0.02984890733210701,0.5
E0+E1,away,0.15,0.35,272,-0.02986742265055022,0.4485294117647059
E0+E1,draw,0.2,0.0,102,-0.030133040283970333,0.2647058823529412
E1,draw+away,0.15,0.4,232,-0.030183908951067186,0.34051724137931033
N1,all,0.2,0.45,126,-0.03022145408902138,0.42063492063492064
E0,away,0.08,0.0,806,-0.03046273133871807,0.413151364764268
E0+E1,draw+away,0.15,0.35,518,-0.03061346479596436,0.36486486486486486
E0+E1,away,0.15,0.4,262,-0.030712704637057383,0.4580152671755725
E0+E1,draw+away,0.2,0.45,184,-0.03084308029602283,0.3858695652173913
D1,draw+away,0.1,0.0,812,-0.031095564379245048,0.2672413793103448
E0,draw,0.15,0.4,95,-0.03127254382019333,0.2631578947368421
T1,draw,0.15,0.45,60,-0.03132188984357598,0.2833333333333333
E0+E1,draw,0.15,0.35,246,-0.031794561698059214,0.27235772357723576
D1+E0+E1+N1,away,0.1,0.45,937,-0.03184953498218919,0.4813233724653148
E0,draw,0.2,0.35,41,-0.0323390044292097,0.24390243902439024
E0,draw,0.2,0.4,41,-0.0323390044292097,0.24390243902439024
N1,all,0.1,0.0,1225,-0.032354176543296545,0.4
D1+E0+SP1,draw+away,0.08,0.0,4028,-0.03240370070923744,0.30536246276067525
B1+D1+E0+E1,away,0.1,0.0,1763,-0.032749864762477404,0.36074872376630746
E0,draw+away,0.15,0.0,301,-0.033016131016504094,0.37209302325581395
D1+E1,away,0.15,0.45,148,-0.0330351691983183,0.44594594594594594
D1+E0+SP1,draw+away,0.1,0.0,2662,-0.0332849756045229,0.3125469571750564
E0+E1,draw+away,0.15,0.4,505,-0.03346235631658093,0.3683168316831683
T1,away,0.15,0.0,221,-0.0338423213810884,0.4343891402714932
D1+E0,away,0.1,0.45,549,-0.03412041937204795,0.4918032786885246
T1,away,0.15,0.4,208,-0.03420844593495563,0.4519230769230769
D1+E0+E1+N1,away,0.1,0.4,1154,-0.03421246319090493,0.4445407279029463
D1,away,0.08,0.45,262,-0.03428517227471336,0.4580152671755725
T1,away,0.15,0.35,215,-0.03457218989565098,0.4418604651162791
E0,away,0.1,0.35,512,-0.03464799786697189,0.447265625
D1+E0+E1,away,0.08,0.35,1630,-0.03465749834808447,0.4067484662576687
E0,draw+away,0.15,0.35,283,-0.03477731118153127,0.38515901060070673
B1+D1+E0+E1,away,0.2,0.0,166,-0.034997705078218484,0.4819277108433735
B1+D1+E0+E1,away,0.2,0.35,166,-0.034997705078218484,0.4819277108433735
D1+E0+E1,away,0.08,0.0,2250,-0.0353232719017247,0.3422222222222222
D1+E0+SP1,away,0.1,0.0,1577,-0.03568827552185233,0.3633481293595434
E0,draw+away,0.15,0.4,273,-0.03601590744767061,0.39194139194139194
E0+E1,draw,0.15,0.0,272,-0.03668203095711283,0.2610294117647059
D1,draw+away,0.08,0.0,1255,-0.03701125424220731,0.26693227091633465
D1+E0,away,0.08,0.35,1150,-0.03704649479415771,0.42434782608695654
N1,away,0.08,0.4,336,-0.037405176230280376,0.47619047619047616
B1+D1+E0+E1,away,0.1,0.35,1394,-0.03769469988054031,0.41248206599713055
E0+E1,draw,0.15,0.4,243,-0.03777037277324423,0.2716049382716049
E0,away,0.15,0.4,178,-0.0378115833231058,0.4606741573033708
D1+E0+E1+N1,draw+away,0.1,0.0,2993,-0.03811556232673394,0.3057133311059138
D1+E0,away,0.15,0.45,204,-0.03844279867627168,0.49019607843137253
D1+E0,away,0.1,0.4,702,-0.03856619409823515,0.4444444444444444
D1+E0+E1+N1,away,0.08,0.35,2001,-0.038713092125309,0.4147926036981509
N1,draw+away,0.15,0.35,154,-0.03892421127459457,0.4090909090909091
D1+E0,draw+away,0.08,0.0,2637,-0.038949293128991286,0.3029958285930982
D1+E1,away,0.08,0.0,1444,-0.03899848462850522,0.3026315789473684
D1+E0+SP1,draw,0.08,0.0,1688,-0.039172357451735,0.235781990521327
T1,draw,0.08,0.4,240,-0.03965370389164555,0.275
B1,away,0.15,0.4,103,-0.04004807872556876,0.4563106796116505
T1,draw,0.1,0.4,237,-0.04035168587296934,0.2742616033755274
T1,away,0.25,0.45,35,-0.04050901011133439,0.45714285714285713
T1,away,0.25,0.4,35,-0.04050901011133439,0.45714285714285713
T1,away,0.25,0.0,35,-0.04050901011133439,0.45714285714285713
T1,away,0.25,0.35,35,-0.04050901011133439,0.45714285714285713
E0,draw+away,0.08,0.0,1382,-0.04051111307086449,0.3357452966714906
T1,draw+away,0.25,0.35,49,-0.04060966933850995,0.40816326530612246
T1,draw+away,0.25,0.45,49,-0.04060966933850995,0.40816326530612246
T1,draw+away,0.25,0.4,49,-0.04060966933850995,0.40816326530612246
T1,draw+away,0.25,0.0,49,-0.04060966933850995,0.40816326530612246
D1+E0+E1+N1,away,0.15,0.4,438,-0.04092978121226623,0.4520547945205479
D1+E1,away,0.2,0.4,65,-0.04111864389878717,0.4307692307692308
D1+E0,draw+away,0.1,0.0,1725,-0.04149019885919028,0.3084057971014493
T1,draw+away,0.15,0.0,321,-0.041511760041752645,0.38006230529595014
E0,away,0.15,0.35,185,-0.04169577395255186,0.4486486486486487
N1,draw,0.1,0.35,74,-0.0417041913033703,0.25675675675675674
D1+E1,away,0.1,0.0,812,-0.0418326019359182,0.31650246305418717
E1,draw,0.15,0.35,148,-0.04203465312624068,0.27702702702702703
E1,draw,0.15,0.4,148,-0.04203465312624068,0.27702702702702703
N1,away,0.15,0.45,91,-0.042300574858549995,0.5054945054945055
E0+E1,draw+away,0.15,0.0,555,-0.042773180932257474,0.34774774774774775
E0,draw,0.1,0.0,350,-0.0429086026158754,0.2342857142857143
B1+D1+E0+E1,away,0.15,0.4,445,-0.04334708992088152,0.44269662921348313
N1,away,0.08,0.45,277,-0.043510846365026605,0.5054151624548736
D1+E0+E1,away,0.1,0.35,1091,-0.04404389903682895,0.4069660861594867
D1+E0+E1,away,0.15,0.4,342,-0.044351583856144426,0.43859649122807015
E0,away,0.15,0.0,187,-0.04609862497446228,0.44385026737967914
E0+E1,draw+away,0.2,0.4,189,-0.04620643452300828,0.37566137566137564
E0+E1,away,0.15,0.0,283,-0.046831322440157246,0.43109540636042404
D1+E0+E1,away,0.1,0.0,1375,-0.04690142603349372,0.3563636363636364
D1+E0+SP1,away,0.15,0.0,496,-0.047319521898705995,0.39314516129032256
N1,away,0.15,0.35,100,-0.04796178273071014,0.48
E1,away,0.15,0.0,96,-0.048255367943526244,0.40625
T1,draw+away,0.15,0.4,305,-0.04839080563339266,0.3901639344262295
D1+E0+E1+N1,away,0.08,0.0,2771,-0.04845703874646825,0.34536268495128114
E0+E1,draw+away,0.2,0.35,190,-0.04894229267523113,0.3736842105263158
N1,draw+away,0.08,0.35,461,-0.04912571992161805,0.41431670281995664
E0,draw+away,0.1,0.0,913,-0.049731938608521944,0.34501642935377874
T1,draw+away,0.15,0.35,313,-0.05013992919911503,0.38338658146964855
E1,draw,0.1,0.45,129,-0.050949125745775495,0.27906976744186046
E1,draw,0.08,0.45,129,-0.050949125745775495,0.27906976744186046
D1+E1,away,0.08,0.35,940,-0.051522704814305265,0.3659574468085106
D1+E1,away,0.15,0.4,164,-0.05168092195319467,0.4146341463414634
B1,away,0.15,0.0,118,-0.05193312863406283,0.4152542372881356
D1+E0,away,0.08,0.0,1508,-0.05199920983221042,0.35809018567639256
N1,draw+away,0.1,0.4,284,-0.052053258928693336,0.41901408450704225
E0,away,0.1,0.0,563,-0.05266472010038291,0.413854351687389
E0+E1,draw,0.08,0.45,204,-0.05285212271193541,0.2696078431372549
E0+E1,draw,0.1,0.45,204,-0.05285212271193541,0.2696078431372549
D1+E1,away,0.1,0.35,579,-0.05374118615225579,0.37132987910189985
N1,away,0.08,0.35,371,-0.054214679605485,0.4501347708894879
D1+E0,away,0.15,0.4,258,-0.05429568530988618,0.43410852713178294
D1+E0+E1+N1,away,0.1,0.35,1338,-0.05486949564512828,0.40956651718983555
N1,draw+away,0.08,0.45,317,-0.05495123871893371,0.47318611987381703
E1,draw+away,0.15,0.0,254,-0.05534490720825683,0.3188976377952756
N1,draw,0.15,0.0,76,-0.05569819329611276,0.2236842105263158
E0,draw,0.08,0.45,75,-0.0559411465520961,0.25333333333333335
E0,draw,0.15,0.45,75,-0.0559411465520961,0.25333333333333335
E0,draw,0.1,0.45,75,-0.0559411465520961,0.25333333333333335
E0+E1,draw,0.15,0.45,195,-0.05670653987981032,0.26666666666666666
T1,away,0.2,0.35,106,-0.05678797509694093,0.4339622641509434
T1,away,0.2,0.0,106,-0.05678797509694093,0.4339622641509434
E0+E1,draw+away,0.2,0.0,193,-0.05692307125599747,0.36787564766839376
E1,draw,0.15,0.45,120,-0.05720248672695603,0.275
B1,away,0.15,0.35,112,-0.05751393641829882,0.42857142857142855
N1,draw+away,0.2,0.0,71,-0.0604944171862218,0.3380281690140845
E0+E1,away,0.2,0.45,88,-0.060654165203338016,0.5
D1+E0+E1+N1,away,0.15,0.35,466,-0.060691772394530344,0.4291845493562232
E1,draw,0.15,0.0,158,-0.06154636578478815,0.26582278481012656
E0,draw,0.08,0.0,576,-0.06160896302107027,0.22743055555555555
B1+D1+E0+E1,away,0.15,0.35,478,-0.06289648589256433,0.41841004184100417
N1,draw+away,0.15,0.45,131,-0.06334238108342681,0.42748091603053434
D1+E1,away,0.2,0.35,68,-0.06345533994458401,0.4117647058823529
D1+E1,away,0.2,0.0,68,-0.06345533994458401,0.4117647058823529
SP1,draw,0.08,0.35,421,-0.06450750124134123,0.2755344418052256
D1+E0+E1,away,0.15,0.35,366,-0.06455068021308023,0.41530054644808745
N1,draw+away,0.08,0.0,917,-0.06509044360160023,0.2900763358778626
E0,draw+away,0.2,0.45,89,-0.06578588650398141,0.4044943820224719
T1,draw,0.15,0.0,100,-0.06587188750625411,0.26
D1+E0,away,0.1,0.35,827,-0.0659388959432162,0.40507859733978235
D1+E0+E1+N1,away,0.1,0.0,1702,-0.06718839073029502,0.3537015276145711
T1,away,0.2,0.4,102,-0.06851325617488527,0.4411764705882353
N1,away,0.1,0.45,194,-0.0692514443305099,0.4793814432989691
D1+E1,away,0.2,0.45,63,-0.06931761110536916,0.42857142857142855
E0+E1,away,0.2,0.4,90,-0.07024351057879705,0.4888888888888889
T1,draw,0.08,0.45,64,-0.071427438870936,0.265625
T1,draw,0.1,0.45,64,-0.071427438870936,0.265625
N1,away,0.1,0.4,230,-0.07180531339415268,0.44782608695652176
N1,draw+away,0.15,0.0,184,-0.07184926940231602,0.3532608695652174
D1+E0+E1,away,0.2,0.4,116,-0.07211580612998615,0.46551724137931033
SP1,draw,0.15,0.35,110,-0.07277347679054187,0.2636363636363636
D1,away,0.1,0.4,235,-0.07296601921364673,0.39148936170212767
E0+E1,away,0.2,0.35,91,-0.07463660167074497,0.4835164835164835
E0+E1,away,0.2,0.0,91,-0.07463660167074497,0.4835164835164835
D1,away,0.08,0.35,460,-0.07522065627420854,0.3673913043478261
D1+E0,away,0.1,0.0,1009,-0.07600594719875163,0.35777998017839446
B1+D1+E0+E1,away,0.15,0.0,514,-0.07646702107723403,0.3949416342412451
N1,draw+away,0.1,0.45,234,-0.07825296107782917,0.44017094017094016
D1,away,0.1,0.45,189,-0.078534197988167,0.42328042328042326
D1+E0+E1,away,0.2,0.45,112,-0.07912216450985698,0.4732142857142857
E0,draw,0.2,0.0,44,-0.07945769775614471,0.22727272727272727
N1,away,0.15,0.0,108,-0.08033629425860837,0.4444444444444444
E0,draw+away,0.2,0.4,92,-0.08226173887983487,0.391304347826087
D1+E0+E1+N1,away,0.15,0.0,504,-0.08308624795797352,0.4007936507936508
SP1,draw,0.1,0.35,309,-0.08356305393589268,0.26537216828478966
D1+E0+E1,away,0.15,0.0,396,-0.08391642793567058,0.3888888888888889
N1,draw+away,0.1,0.35,321,-0.08438242741255306,0.38317757009345793
D1,away,0.08,0.0,702,-0.08456664539303112,0.2948717948717949
SP1,draw,0.08,0.4,226,-0.0848112977934208,0.2743362831858407
D1+E0,away,0.15,0.35,279,-0.08482797304548054,0.4050179211469534
N1,draw,0.2,0.4,36,-0.0850000185777272,0.25
N1,draw,0.2,0.35,36,-0.0850000185777272,0.25
T1,draw+away,0.2,0.35,138,-0.08520141244822706,0.38405797101449274
T1,draw+away,0.2,0.0,138,-0.08520141244822706,0.38405797101449274
SP1,draw,0.08,0.0,559,-0.08563330215948989,0.24865831842576028
D1+E0+E1+N1,away,0.2,0.4,150,-0.08592891997924748,0.4533333333333333
D1+E0+E1,away,0.2,0.0,120,-0.08696231187261824,0.45
D1+E0+E1,away,0.2,0.35,120,-0.08696231187261824,0.45
E0,draw+away,0.2,0.35,93,-0.08729411044741299,0.3870967741935484
D1+E0+E1+N1,away,0.2,0.45,145,-0.08768372619950016,0.46206896551724136
SP1,draw,0.15,0.45,90,-0.08822948194645314,0.26666666666666666
SP1,draw,0.15,0.4,103,-0.08873426898865029,0.2621359223300971
D1+E1,away,0.15,0.35,181,-0.08926563737283026,0.3812154696132597
E0,away,0.2,0.45,49,-0.08969732859829194,0.5306122448979592
D1,away,0.15,0.45,68,-0.08972888069356555,0.4117647058823529
T1,away,0.2,0.45,100,-0.09075016673538525,0.44
T1,draw,0.15,0.4,97,-0.09291961161866574,0.25773195876288657
SP1,draw,0.1,0.4,209,-0.0938988949759905,0.2679425837320574
T1,draw+away,0.2,0.4,134,-0.09513086808520327,0.3880597014925373
D1,away,0.15,0.4,80,-0.09598493162193561,0.375
D1+E0,away,0.15,0.0,300,-0.09633898588284948,0.38333333333333336
N1,away,0.1,0.35,247,-0.09651787120756355,0.42105263157894735
D1+E0+E1+N1,away,0.2,0.0,154,-0.09741523002501487,0.44155844155844154
D1+E0+E1+N1,away,0.2,0.35,154,-0.09741523002501487,0.44155844155844154
D1+E0,away,0.2,0.4,77,-0.09872351225728737,0.4675324675324675
N1,away,0.08,0.0,521,-0.09899595303601509,0.35892514395393477
T1,draw,0.15,0.35,98,-0.09958691886944482,0.25510204081632654
E0,draw+away,0.2,0.0,96,-0.10182439338161253,0.375
N1,draw+away,0.1,0.0,546,-0.10380875296448785,0.2857142857142857
E0,away,0.2,0.4,51,-0.10551783215715962,0.5098039215686274
D1+E0,away,0.2,0.45,73,-0.11009971374623057,0.4794520547945205
SP1,draw,0.15,0.0,116,-0.11028013382773413,0.25
N1,draw+away,0.2,0.35,70,-0.11258654662990097,0.32857142857142857
N1,draw+away,0.2,0.4,70,-0.11258654662990097,0.32857142857142857
E0,away,0.2,0.0,52,-0.11268924419496645,0.5
E0,away,0.2,0.35,52,-0.11268924419496645,0.5
T1,draw+away,0.2,0.45,132,-0.11328044245192827,0.38636363636363635
D1,away,0.1,0.0,446,-0.11437611361442505,0.28699551569506726
N1,draw,0.1,0.45,40,-0.11732143656106103,0.25
N1,draw,0.15,0.45,40,-0.11732143656106103,0.25
N1,draw,0.08,0.45,40,-0.11732143656106103,0.25
N1,away,0.2,0.45,33,-0.11858710875721144,0.42424242424242425
D1+E0,away,0.2,0.0,81,-0.1203339177083872,0.4444444444444444
D1+E0,away,0.2,0.35,81,-0.1203339177083872,0.4444444444444444
D1+E1,away,0.15,0.0,209,-0.1220572705242307,0.3397129186602871
SP1,draw,0.1,0.0,369,-0.12633853298185832,0.23848238482384823
D1,away,0.1,0.35,315,-0.12747682346229106,0.33650793650793653
N1,away,0.2,0.0,34,-0.13566261891927892,0.4117647058823529
N1,away,0.2,0.4,34,-0.13566261891927892,0.4117647058823529
N1,away,0.2,0.35,34,-0.13566261891927892,0.4117647058823529
N1,draw+away,0.2,0.45,68,-0.13649160022573278,0.3235294117647059
N1,away,0.1,0.0,327,-0.14432087811245303,0.3425076452599388
N1,draw,0.2,0.45,35,-0.15784764306527319,0.22857142857142856
D1,away,0.15,0.35,94,-0.18517357202607862,0.3191489361702128
D1,away,0.15,0.0,113,-0.2016620287453874,0.2831858407079646
T1,draw,0.2,0.45,32,-0.20693017128975194,0.21875
T1,draw,0.2,0.4,32,-0.20693017128975194,0.21875
T1,draw,0.2,0.0,32,-0.20693017128975194,0.21875
T1,draw,0.2,0.35,32,-0.20693017128975194,0.21875
